ULRID	C1-R1-TFs-ids	C1-R1-TFs-genes	C1-R1-ids	C1-R1-genes	C1-R1-PW	C1-R1-ID	C1-R1-TYPE	SocektPairs_TF	SocketPairs_Ligand
5239	NA	NA	NA	NA	NA	NA	NA	NUCKS1	VTN
5240	NA	NA	NA	NA	NA	NA	NA	CEBPB	VTN
5241	NA	NA	NA	NA	NA	NA	NA	GATA3	VTN
5242	NA	NA	NA	NA	NA	NA	NA	STAT3	IBSP
5243	NA	NA	NA	NA	NA	NA	NA	MYC	IBSP
5244	NA	NA	NA	NA	NA	NA	NA	TP53	IBSP
5245	NA	NA	NA	NA	NA	NA	NA	NR3C1	IBSP
5246	NA	NA	NA	NA	NA	NA	NA	RUNX2	IBSP
5247	NA	NA	NA	NA	NA	NA	NA	POU3F2	IBSP
5248	NA	NA	NA	NA	NA	NA	NA	HTT	IBSP
5249	NA	NA	NA	NA	NA	NA	NA	ZNF217	THBS1
5250	NA	NA	NA	NA	NA	NA	NA	ELK1	THBS1
5251	NA	NA	NA	NA	NA	NA	NA	AR	THBS1
5252	NA	NA	NA	NA	NA	NA	NA	STAT3	THBS1
5253	NA	NA	NA	NA	NA	NA	NA	SMAD4	THBS1
5254	NA	NA	NA	NA	NA	NA	NA	TP63	THBS1
5255	NA	NA	NA	NA	NA	NA	NA	E2F1	THBS1
5256	NA	NA	NA	NA	NA	NA	NA	RUNX1	THBS1
5257	NA	NA	NA	NA	NA	NA	NA	MYC	THBS1
5258	NA	NA	NA	NA	NA	NA	NA	KLF4	THBS1
5259	NA	NA	NA	NA	NA	NA	NA	NANOG	THBS1
5260	NA	NA	NA	NA	NA	NA	NA	SOX2	THBS1
5261	NA	NA	NA	NA	NA	NA	NA	EGR1	THBS1
5262	NA	NA	NA	NA	NA	NA	NA	TP53	THBS1
5263	NA	NA	NA	NA	NA	NA	NA	PPARG	THBS1
5264	NA	NA	NA	NA	NA	NA	NA	GATA1	THBS1
5265	NA	NA	NA	NA	NA	NA	NA	GATA2	THBS1
5266	NA	NA	NA	NA	NA	NA	NA	FOXO3	THBS1
5267	NA	NA	NA	NA	NA	NA	NA	SOX17	THBS1
5268	NA	NA	NA	NA	NA	NA	NA	WT1	THBS1
5269	NA	NA	NA	NA	NA	NA	NA	KLF1	THBS1
5270	NA	NA	NA	NA	NA	NA	NA	SMAD2	THBS1
5271	NA	NA	NA	NA	NA	NA	NA	SMAD3	THBS1
5272	NA	NA	NA	NA	NA	NA	NA	CUX1	THBS1
5273	NA	NA	NA	NA	NA	NA	NA	SCLY	THBS1
5274	NA	NA	NA	NA	NA	NA	NA	GATA4	THBS1
5275	NA	NA	NA	NA	NA	NA	NA	FOXP2	THBS1
5276	NA	NA	NA	NA	NA	NA	NA	CTCF	THBS1
5277	NA	NA	NA	NA	NA	NA	NA	RAD21	THBS1
5278	NA	NA	NA	NA	NA	NA	NA	SUZ12	THBS1
5279	NA	NA	NA	NA	NA	NA	NA	ESRRB	THBS1
5280	NA	NA	NA	NA	NA	NA	NA	MYB	THBS1
5281	NA	NA	NA	NA	NA	NA	NA	RELA	THBS1
5282	NA	NA	NA	NA	NA	NA	NA	CDX2	THBS1
5283	NA	NA	NA	NA	NA	NA	NA	CEBPB	THBS1
5284	NA	NA	NA	NA	NA	NA	NA	ESR2	THBS1
5285	NA	NA	NA	NA	NA	NA	NA	AR	VWF
5286	NA	NA	NA	NA	NA	NA	NA	STAT3	VWF
5287	NA	NA	NA	NA	NA	NA	NA	TCF4	VWF
5288	NA	NA	NA	NA	NA	NA	NA	E2F1	VWF
5289	NA	NA	NA	NA	NA	NA	NA	FLI1	VWF
5290	NA	NA	NA	NA	NA	NA	NA	MYC	VWF
5291	NA	NA	NA	NA	NA	NA	NA	NANOG	VWF
5292	NA	NA	NA	NA	NA	NA	NA	MITF	VWF
5293	NA	NA	NA	NA	NA	NA	NA	TP53	VWF
5294	NA	NA	NA	NA	NA	NA	NA	PPARG	VWF
5295	NA	NA	NA	NA	NA	NA	NA	HNF4A	VWF
5296	NA	NA	NA	NA	NA	NA	NA	GATA1	VWF
5297	NA	NA	NA	NA	NA	NA	NA	GATA2	VWF
5298	NA	NA	NA	NA	NA	NA	NA	RCOR3	VWF
5299	NA	NA	NA	NA	NA	NA	NA	SIN3B	VWF
5300	NA	NA	NA	NA	NA	NA	NA	ASH2L	VWF
5301	NA	NA	NA	NA	NA	NA	NA	EOMES	VWF
5302	NA	NA	NA	NA	NA	NA	NA	PPARD	VWF
5303	NA	NA	NA	NA	NA	NA	NA	SOX9	VWF
5304	NA	NA	NA	NA	NA	NA	NA	ESR1	VWF
5305	NA	NA	NA	NA	NA	NA	NA	DMRT1	VWF
5306	NA	NA	NA	NA	NA	NA	NA	PRDM14	VWF
5307	NA	NA	NA	NA	NA	NA	NA	ATF3	VWF
5308	NA	NA	NA	NA	NA	NA	NA	SCLY	VWF
5309	NA	NA	NA	NA	NA	NA	NA	EZH2	VWF
5310	NA	NA	NA	NA	NA	NA	NA	JUN	VWF
5311	NA	NA	NA	NA	NA	NA	NA	CDX2	VWF
5312	NA	NA	NA	NA	NA	NA	NA	CEBPB	VWF
5313	NA	NA	NA	NA	NA	NA	NA	ESR2	VWF
5314	NA	NA	NA	NA	NA	NA	NA	HOXC9	MFGE8
5315	NA	NA	NA	NA	NA	NA	NA	TP63	MFGE8
5316	NA	NA	NA	NA	NA	NA	NA	E2F1	MFGE8
5317	NA	NA	NA	NA	NA	NA	NA	FLI1	MFGE8
5318	NA	NA	NA	NA	NA	NA	NA	RUNX1	MFGE8
5319	NA	NA	NA	NA	NA	NA	NA	KLF4	MFGE8
5320	NA	NA	NA	NA	NA	NA	NA	TCF3	MFGE8
5321	NA	NA	NA	NA	NA	NA	NA	EGR1	MFGE8
5322	NA	NA	NA	NA	NA	NA	NA	MITF	MFGE8
5323	NA	NA	NA	NA	NA	NA	NA	TP53	MFGE8
5324	NA	NA	NA	NA	NA	NA	NA	REST	MFGE8
5325	NA	NA	NA	NA	NA	NA	NA	EOMES	MFGE8
5326	NA	NA	NA	NA	NA	NA	NA	TFAP2C	MFGE8
5327	NA	NA	NA	NA	NA	NA	NA	FOXP1	MFGE8
5328	NA	NA	NA	NA	NA	NA	NA	PPARD	MFGE8
5329	NA	NA	NA	NA	NA	NA	NA	TRIM28	MFGE8
5330	NA	NA	NA	NA	NA	NA	NA	SOX9	MFGE8
5331	NA	NA	NA	NA	NA	NA	NA	ESR1	MFGE8
5332	NA	NA	NA	NA	NA	NA	NA	SMARCA4	MFGE8
5333	NA	NA	NA	NA	NA	NA	NA	ZNF281	MFGE8
5334	NA	NA	NA	NA	NA	NA	NA	NR3C1	MFGE8
5335	NA	NA	NA	NA	NA	NA	NA	SCLY	MFGE8
5336	NA	NA	NA	NA	NA	NA	NA	HOXB4	MFGE8
5337	NA	NA	NA	NA	NA	NA	NA	TCF7	MFGE8
5338	NA	NA	NA	NA	NA	NA	NA	STAT5A	MFGE8
5339	NA	NA	NA	NA	NA	NA	NA	GATA3	MFGE8
5340	NA	NA	NA	NA	NA	NA	NA	DCP1A	MFGE8
5341	NA	NA	NA	NA	NA	NA	NA	CEBPD	COL1A2
5342	NA	NA	NA	NA	NA	NA	NA	NFE2L2	COL1A2
5343	NA	NA	NA	NA	NA	NA	NA	TCF4	COL1A2
5344	NA	NA	NA	NA	NA	NA	NA	TP63	COL1A2
5345	NA	NA	NA	NA	NA	NA	NA	SOX2	COL1A2
5346	NA	NA	NA	NA	NA	NA	NA	PPARG	COL1A2
5347	NA	NA	NA	NA	NA	NA	NA	TET1	COL1A2
5348	NA	NA	NA	NA	NA	NA	NA	SOX9	COL1A2
5349	NA	NA	NA	NA	NA	NA	NA	ESR1	COL1A2
5350	NA	NA	NA	NA	NA	NA	NA	SALL4	COL1A2
5351	NA	NA	NA	NA	NA	NA	NA	WT1	COL1A2
5352	NA	NA	NA	NA	NA	NA	NA	NR3C1	COL1A2
5353	NA	NA	NA	NA	NA	NA	NA	CCND1	COL1A2
5354	NA	NA	NA	NA	NA	NA	NA	ZFP42	COL1A2
5355	NA	NA	NA	NA	NA	NA	NA	RAD21	COL1A2
5356	NA	NA	NA	NA	NA	NA	NA	POU3F2	COL1A2
5357	NA	NA	NA	NA	NA	NA	NA	RELA	COL1A2
5358	NA	NA	NA	NA	NA	NA	NA	SOX11	COL1A2
5359	NA	NA	NA	NA	NA	NA	NA	PHF8	TLN1
5360	NA	NA	NA	NA	NA	NA	NA	AR	TLN1
5361	NA	NA	NA	NA	NA	NA	NA	STAT3	TLN1
5362	NA	NA	NA	NA	NA	NA	NA	CREB1	TLN1
5363	NA	NA	NA	NA	NA	NA	NA	FLI1	TLN1
5364	NA	NA	NA	NA	NA	NA	NA	RUNX1	TLN1
5365	NA	NA	NA	NA	NA	NA	NA	SPI1	TLN1
5366	NA	NA	NA	NA	NA	NA	NA	KLF4	TLN1
5367	NA	NA	NA	NA	NA	NA	NA	POU5F1	TLN1
5368	NA	NA	NA	NA	NA	NA	NA	TP53	TLN1
5369	NA	NA	NA	NA	NA	NA	NA	HNF4A	TLN1
5370	NA	NA	NA	NA	NA	NA	NA	GATA2	TLN1
5371	NA	NA	NA	NA	NA	NA	NA	KDM5B	TLN1
5372	NA	NA	NA	NA	NA	NA	NA	ZFX	TLN1
5373	NA	NA	NA	NA	NA	NA	NA	ASH2L	TLN1
5374	NA	NA	NA	NA	NA	NA	NA	TET1	TLN1
5375	NA	NA	NA	NA	NA	NA	NA	TRIM28	TLN1
5376	NA	NA	NA	NA	NA	NA	NA	SALL4	TLN1
5377	NA	NA	NA	NA	NA	NA	NA	ZNF281	TLN1
5378	NA	NA	NA	NA	NA	NA	NA	ATF3	TLN1
5379	NA	NA	NA	NA	NA	NA	NA	SMAD2	TLN1
5380	NA	NA	NA	NA	NA	NA	NA	SMAD3	TLN1
5381	NA	NA	NA	NA	NA	NA	NA	CCND1	TLN1
5382	NA	NA	NA	NA	NA	NA	NA	MECOM	TLN1
5383	NA	NA	NA	NA	NA	NA	NA	RAD21	TLN1
5384	NA	NA	NA	NA	NA	NA	NA	CTNNB1	TLN1
5385	NA	NA	NA	NA	NA	NA	NA	PBX1	TLN1
5386	NA	NA	NA	NA	NA	NA	NA	NUCKS1	TLN1
5387	NA	NA	NA	NA	NA	NA	NA	STAT5A	TLN1
5388	NA	NA	NA	NA	NA	NA	NA	SOX11	TLN1
5389	NA	NA	NA	NA	NA	NA	NA	PRDM5	TLN1
5390	NA	NA	NA	NA	NA	NA	NA	RBPJ	TLN1
5391	NA	NA	NA	NA	NA	NA	NA	IRF8	TLN1
5392	NA	NA	NA	NA	NA	NA	NA	THAP11	TLN1
5393	NA	NA	NA	NA	NA	NA	NA	AR	FBN1
5394	NA	NA	NA	NA	NA	NA	NA	STAT3	FBN1
5395	NA	NA	NA	NA	NA	NA	NA	TCF4	FBN1
5396	NA	NA	NA	NA	NA	NA	NA	SMAD4	FBN1
5397	NA	NA	NA	NA	NA	NA	NA	TP63	FBN1
5398	NA	NA	NA	NA	NA	NA	NA	MYC	FBN1
5399	NA	NA	NA	NA	NA	NA	NA	TP53	FBN1
5400	NA	NA	NA	NA	NA	NA	NA	GATA2	FBN1
5401	NA	NA	NA	NA	NA	NA	NA	E2F4	FBN1
5402	NA	NA	NA	NA	NA	NA	NA	SRY	FBN1
5403	NA	NA	NA	NA	NA	NA	NA	TEAD4	FBN1
5404	NA	NA	NA	NA	NA	NA	NA	SMAD3	FBN1
5405	NA	NA	NA	NA	NA	NA	NA	EED	FBN1
5406	NA	NA	NA	NA	NA	NA	NA	PHC1	FBN1
5407	NA	NA	NA	NA	NA	NA	NA	EZH2	FBN1
5408	NA	NA	NA	NA	NA	NA	NA	RNF2	FBN1
5409	NA	NA	NA	NA	NA	NA	NA	JARID2	FBN1
5410	NA	NA	NA	NA	NA	NA	NA	MTF2	FBN1
5411	NA	NA	NA	NA	NA	NA	NA	SUZ12	FBN1
5412	NA	NA	NA	NA	NA	NA	NA	ELF5	FBN1
5413	NA	NA	NA	NA	NA	NA	NA	HTT	FBN1
5414	NA	NA	NA	NA	NA	NA	NA	HOXD13	FBN1
5415	NA	NA	NA	NA	NA	NA	NA	PPARG	DMP1
5416	NA	NA	NA	NA	NA	NA	NA	SETDB1	DMP1
5417	NA	NA	NA	NA	NA	NA	NA	CUX1	DMP1
5418	NA	NA	NA	NA	NA	NA	NA	RELA	DMP1
5419	NA	NA	NA	NA	NA	NA	NA	CEBPB	DMP1
5420	NA	NA	NA	NA	NA	NA	NA	RARG	DMP1
5421	NA	NA	NA	NA	NA	NA	NA	AHR	FN1
5422	NA	NA	NA	NA	NA	NA	NA	ARNT	FN1
5423	NA	NA	NA	NA	NA	NA	NA	ZNF217	FN1
5424	NA	NA	NA	NA	NA	NA	NA	NFE2L2	FN1
5425	NA	NA	NA	NA	NA	NA	NA	AR	FN1
5426	NA	NA	NA	NA	NA	NA	NA	STAT3	FN1
5427	NA	NA	NA	NA	NA	NA	NA	TCF4	FN1
5428	NA	NA	NA	NA	NA	NA	NA	SMAD4	FN1
5429	NA	NA	NA	NA	NA	NA	NA	TP63	FN1
5430	NA	NA	NA	NA	NA	NA	NA	CREB1	FN1
5431	NA	NA	NA	NA	NA	NA	NA	CREM	FN1
5432	NA	NA	NA	NA	NA	NA	NA	E2F1	FN1
5433	NA	NA	NA	NA	NA	NA	NA	MYC	FN1
5434	NA	NA	NA	NA	NA	NA	NA	KLF4	FN1
5435	NA	NA	NA	NA	NA	NA	NA	NANOG	FN1
5436	NA	NA	NA	NA	NA	NA	NA	POU5F1	FN1
5437	NA	NA	NA	NA	NA	NA	NA	SOX2	FN1
5438	NA	NA	NA	NA	NA	NA	NA	TCF3	FN1
5439	NA	NA	NA	NA	NA	NA	NA	FOXA2	FN1
5440	NA	NA	NA	NA	NA	NA	NA	HNF4A	FN1
5441	NA	NA	NA	NA	NA	NA	NA	GATA2	FN1
5442	NA	NA	NA	NA	NA	NA	NA	KDM5B	FN1
5443	NA	NA	NA	NA	NA	NA	NA	EOMES	FN1
5444	NA	NA	NA	NA	NA	NA	NA	TFAP2C	FN1
5445	NA	NA	NA	NA	NA	NA	NA	MYCN	FN1
5446	NA	NA	NA	NA	NA	NA	NA	TRIM28	FN1
5447	NA	NA	NA	NA	NA	NA	NA	SRY	FN1
5448	NA	NA	NA	NA	NA	NA	NA	EP300	FN1
5449	NA	NA	NA	NA	NA	NA	NA	ESR1	FN1
5450	NA	NA	NA	NA	NA	NA	NA	YAP1	FN1
5451	NA	NA	NA	NA	NA	NA	NA	SALL4	FN1
5452	NA	NA	NA	NA	NA	NA	NA	PRDM14	FN1
5453	NA	NA	NA	NA	NA	NA	NA	ATF3	FN1
5454	NA	NA	NA	NA	NA	NA	NA	SMAD3	FN1
5455	NA	NA	NA	NA	NA	NA	NA	NR3C1	FN1
5456	NA	NA	NA	NA	NA	NA	NA	RUNX2	FN1
5457	NA	NA	NA	NA	NA	NA	NA	CCND1	FN1
5458	NA	NA	NA	NA	NA	NA	NA	CTNNB1	FN1
5459	NA	NA	NA	NA	NA	NA	NA	SIN3A	FN1
5460	NA	NA	NA	NA	NA	NA	NA	POU3F2	FN1
5461	NA	NA	NA	NA	NA	NA	NA	NUCKS1	FN1
5462	NA	NA	NA	NA	NA	NA	NA	RELA	FN1
5463	NA	NA	NA	NA	NA	NA	NA	NR0B1	FN1
5464	NA	NA	NA	NA	NA	NA	NA	RBPJ	FN1
5465	NA	NA	NA	NA	NA	NA	NA	SREBF1	FN1
5466	NA	NA	NA	NA	NA	NA	NA	RARG	FN1
5467	NA	NA	NA	NA	NA	NA	NA	AHR	COL18A1
5468	NA	NA	NA	NA	NA	NA	NA	ARNT	COL18A1
5469	NA	NA	NA	NA	NA	NA	NA	ZNF217	COL18A1
5470	NA	NA	NA	NA	NA	NA	NA	CEBPD	COL18A1
5471	NA	NA	NA	NA	NA	NA	NA	AR	COL18A1
5472	NA	NA	NA	NA	NA	NA	NA	SMAD4	COL18A1
5473	NA	NA	NA	NA	NA	NA	NA	TP63	COL18A1
5474	NA	NA	NA	NA	NA	NA	NA	E2F1	COL18A1
5475	NA	NA	NA	NA	NA	NA	NA	FLI1	COL18A1
5476	NA	NA	NA	NA	NA	NA	NA	RUNX1	COL18A1
5477	NA	NA	NA	NA	NA	NA	NA	MYC	COL18A1
5478	NA	NA	NA	NA	NA	NA	NA	KLF4	COL18A1
5479	NA	NA	NA	NA	NA	NA	NA	NANOG	COL18A1
5480	NA	NA	NA	NA	NA	NA	NA	POU5F1	COL18A1
5481	NA	NA	NA	NA	NA	NA	NA	TCF3	COL18A1
5482	NA	NA	NA	NA	NA	NA	NA	EGR1	COL18A1
5483	NA	NA	NA	NA	NA	NA	NA	MITF	COL18A1
5484	NA	NA	NA	NA	NA	NA	NA	TP53	COL18A1
5485	NA	NA	NA	NA	NA	NA	NA	FOXA2	COL18A1
5486	NA	NA	NA	NA	NA	NA	NA	HNF4A	COL18A1
5487	NA	NA	NA	NA	NA	NA	NA	GATA1	COL18A1
5488	NA	NA	NA	NA	NA	NA	NA	GATA2	COL18A1
5489	NA	NA	NA	NA	NA	NA	NA	RCOR3	COL18A1
5490	NA	NA	NA	NA	NA	NA	NA	REST	COL18A1
5491	NA	NA	NA	NA	NA	NA	NA	SETDB1	COL18A1
5492	NA	NA	NA	NA	NA	NA	NA	ASH2L	COL18A1
5493	NA	NA	NA	NA	NA	NA	NA	EOMES	COL18A1
5494	NA	NA	NA	NA	NA	NA	NA	TFAP2C	COL18A1
5495	NA	NA	NA	NA	NA	NA	NA	PPARD	COL18A1
5496	NA	NA	NA	NA	NA	NA	NA	TET1	COL18A1
5497	NA	NA	NA	NA	NA	NA	NA	TAL1	COL18A1
5498	NA	NA	NA	NA	NA	NA	NA	CNOT3	COL18A1
5499	NA	NA	NA	NA	NA	NA	NA	SOX9	COL18A1
5500	NA	NA	NA	NA	NA	NA	NA	EP300	COL18A1
5501	NA	NA	NA	NA	NA	NA	NA	YAP1	COL18A1
5502	NA	NA	NA	NA	NA	NA	NA	WT1	COL18A1
5503	NA	NA	NA	NA	NA	NA	NA	ZNF281	COL18A1
5504	NA	NA	NA	NA	NA	NA	NA	PRDM14	COL18A1
5505	NA	NA	NA	NA	NA	NA	NA	SMAD2	COL18A1
5506	NA	NA	NA	NA	NA	NA	NA	SMAD3	COL18A1
5507	NA	NA	NA	NA	NA	NA	NA	SCLY	COL18A1
5508	NA	NA	NA	NA	NA	NA	NA	TBX5	COL18A1
5509	NA	NA	NA	NA	NA	NA	NA	ESRRB	COL18A1
5510	NA	NA	NA	NA	NA	NA	NA	TFAP2A	COL18A1
5511	NA	NA	NA	NA	NA	NA	NA	TBX3	COL18A1
5512	NA	NA	NA	NA	NA	NA	NA	NUCKS1	COL18A1
5513	NA	NA	NA	NA	NA	NA	NA	SOX11	COL18A1
5514	NA	NA	NA	NA	NA	NA	NA	NACC1	COL18A1
5515	NA	NA	NA	NA	NA	NA	NA	SREBF2	COL18A1
5516	NA	NA	NA	NA	NA	NA	NA	NR1I2	COL18A1
5517	NA	NA	NA	NA	NA	NA	NA	CLOCK	COL18A1
5518	NA	NA	NA	NA	NA	NA	NA	RCOR2	COL18A1
5519	NA	NA	NA	NA	NA	NA	NA	DROSHA	COL18A1
5520	NA	NA	NA	NA	NA	NA	NA	HOXD13	COL18A1
5521	NA	NA	NA	NA	NA	NA	NA	FOXP3	ADAM15
5522	NA	NA	NA	NA	NA	NA	NA	DACH1	ADAM15
5523	NA	NA	NA	NA	NA	NA	NA	AR	ADAM15
5524	NA	NA	NA	NA	NA	NA	NA	CREM	ADAM15
5525	NA	NA	NA	NA	NA	NA	NA	RUNX1	ADAM15
5526	NA	NA	NA	NA	NA	NA	NA	MYC	ADAM15
5527	NA	NA	NA	NA	NA	NA	NA	SPI1	ADAM15
5528	NA	NA	NA	NA	NA	NA	NA	SOX2	ADAM15
5529	NA	NA	NA	NA	NA	NA	NA	TCF3	ADAM15
5530	NA	NA	NA	NA	NA	NA	NA	TP53	ADAM15
5531	NA	NA	NA	NA	NA	NA	NA	ZFX	ADAM15
5532	NA	NA	NA	NA	NA	NA	NA	E2F4	ADAM15
5533	NA	NA	NA	NA	NA	NA	NA	EOMES	ADAM15
5534	NA	NA	NA	NA	NA	NA	NA	FOXP1	ADAM15
5535	NA	NA	NA	NA	NA	NA	NA	TET1	ADAM15
5536	NA	NA	NA	NA	NA	NA	NA	SOX9	ADAM15
5537	NA	NA	NA	NA	NA	NA	NA	ZNF281	ADAM15
5538	NA	NA	NA	NA	NA	NA	NA	SRF	ADAM15
5539	NA	NA	NA	NA	NA	NA	NA	TCF7	ADAM15
5540	NA	NA	NA	NA	NA	NA	NA	SUZ12	ADAM15
5541	NA	NA	NA	NA	NA	NA	NA	DNAJC2	ADAM15
5542	NA	NA	NA	NA	NA	NA	NA	AR	COL4A2
5543	NA	NA	NA	NA	NA	NA	NA	TCF4	COL4A2
5544	NA	NA	NA	NA	NA	NA	NA	TP63	COL4A2
5545	NA	NA	NA	NA	NA	NA	NA	E2F1	COL4A2
5546	NA	NA	NA	NA	NA	NA	NA	FLI1	COL4A2
5547	NA	NA	NA	NA	NA	NA	NA	RUNX1	COL4A2
5548	NA	NA	NA	NA	NA	NA	NA	MYC	COL4A2
5549	NA	NA	NA	NA	NA	NA	NA	SPI1	COL4A2
5550	NA	NA	NA	NA	NA	NA	NA	KLF4	COL4A2
5551	NA	NA	NA	NA	NA	NA	NA	NANOG	COL4A2
5552	NA	NA	NA	NA	NA	NA	NA	SOX2	COL4A2
5553	NA	NA	NA	NA	NA	NA	NA	MITF	COL4A2
5554	NA	NA	NA	NA	NA	NA	NA	PPARG	COL4A2
5555	NA	NA	NA	NA	NA	NA	NA	GATA1	COL4A2
5556	NA	NA	NA	NA	NA	NA	NA	KDM5B	COL4A2
5557	NA	NA	NA	NA	NA	NA	NA	REST	COL4A2
5558	NA	NA	NA	NA	NA	NA	NA	TFAP2C	COL4A2
5559	NA	NA	NA	NA	NA	NA	NA	PPARD	COL4A2
5560	NA	NA	NA	NA	NA	NA	NA	TET1	COL4A2
5561	NA	NA	NA	NA	NA	NA	NA	CNOT3	COL4A2
5562	NA	NA	NA	NA	NA	NA	NA	TRIM28	COL4A2
5563	NA	NA	NA	NA	NA	NA	NA	SOX9	COL4A2
5564	NA	NA	NA	NA	NA	NA	NA	SRY	COL4A2
5565	NA	NA	NA	NA	NA	NA	NA	EP300	COL4A2
5566	NA	NA	NA	NA	NA	NA	NA	ESR1	COL4A2
5567	NA	NA	NA	NA	NA	NA	NA	YAP1	COL4A2
5568	NA	NA	NA	NA	NA	NA	NA	SALL4	COL4A2
5569	NA	NA	NA	NA	NA	NA	NA	SOX17	COL4A2
5570	NA	NA	NA	NA	NA	NA	NA	ATF3	COL4A2
5571	NA	NA	NA	NA	NA	NA	NA	SCLY	COL4A2
5572	NA	NA	NA	NA	NA	NA	NA	ZFP42	COL4A2
5573	NA	NA	NA	NA	NA	NA	NA	EED	COL4A2
5574	NA	NA	NA	NA	NA	NA	NA	PHC1	COL4A2
5575	NA	NA	NA	NA	NA	NA	NA	EZH2	COL4A2
5576	NA	NA	NA	NA	NA	NA	NA	RNF2	COL4A2
5577	NA	NA	NA	NA	NA	NA	NA	JARID2	COL4A2
5578	NA	NA	NA	NA	NA	NA	NA	MTF2	COL4A2
5579	NA	NA	NA	NA	NA	NA	NA	SUZ12	COL4A2
5580	NA	NA	NA	NA	NA	NA	NA	TFAP2A	COL4A2
5581	NA	NA	NA	NA	NA	NA	NA	JUN	COL4A2
5582	NA	NA	NA	NA	NA	NA	NA	TBP	COL4A2
5583	NA	NA	NA	NA	NA	NA	NA	NR0B1	COL4A2
5584	NA	NA	NA	NA	NA	NA	NA	SREBF2	COL4A2
5585	NA	NA	NA	NA	NA	NA	NA	CLOCK	COL4A2
5586	NA	NA	NA	NA	NA	NA	NA	NR1H3	COL4A2
5587	NA	NA	NA	NA	NA	NA	NA	ZNF217	TGM2
5588	NA	NA	NA	NA	NA	NA	NA	AR	TGM2
5589	NA	NA	NA	NA	NA	NA	NA	STAT3	TGM2
5590	NA	NA	NA	NA	NA	NA	NA	SMAD4	TGM2
5591	NA	NA	NA	NA	NA	NA	NA	TP63	TGM2
5592	NA	NA	NA	NA	NA	NA	NA	E2F1	TGM2
5593	NA	NA	NA	NA	NA	NA	NA	FLI1	TGM2
5594	NA	NA	NA	NA	NA	NA	NA	RUNX1	TGM2
5595	NA	NA	NA	NA	NA	NA	NA	SPI1	TGM2
5596	NA	NA	NA	NA	NA	NA	NA	NANOG	TGM2
5597	NA	NA	NA	NA	NA	NA	NA	POU5F1	TGM2
5598	NA	NA	NA	NA	NA	NA	NA	SOX2	TGM2
5599	NA	NA	NA	NA	NA	NA	NA	TCF3	TGM2
5600	NA	NA	NA	NA	NA	NA	NA	EGR1	TGM2
5601	NA	NA	NA	NA	NA	NA	NA	MITF	TGM2
5602	NA	NA	NA	NA	NA	NA	NA	PPARG	TGM2
5603	NA	NA	NA	NA	NA	NA	NA	FOXA2	TGM2
5604	NA	NA	NA	NA	NA	NA	NA	HNF4A	TGM2
5605	NA	NA	NA	NA	NA	NA	NA	GATA1	TGM2
5606	NA	NA	NA	NA	NA	NA	NA	GATA2	TGM2
5607	NA	NA	NA	NA	NA	NA	NA	REST	TGM2
5608	NA	NA	NA	NA	NA	NA	NA	TFAP2C	TGM2
5609	NA	NA	NA	NA	NA	NA	NA	PPARD	TGM2
5610	NA	NA	NA	NA	NA	NA	NA	TRIM28	TGM2
5611	NA	NA	NA	NA	NA	NA	NA	EP300	TGM2
5612	NA	NA	NA	NA	NA	NA	NA	DMRT1	TGM2
5613	NA	NA	NA	NA	NA	NA	NA	KLF1	TGM2
5614	NA	NA	NA	NA	NA	NA	NA	ATF3	TGM2
5615	NA	NA	NA	NA	NA	NA	NA	SMAD2	TGM2
5616	NA	NA	NA	NA	NA	NA	NA	SMAD3	TGM2
5617	NA	NA	NA	NA	NA	NA	NA	GATA4	TGM2
5618	NA	NA	NA	NA	NA	NA	NA	FOXP2	TGM2
5619	NA	NA	NA	NA	NA	NA	NA	CTCF	TGM2
5620	NA	NA	NA	NA	NA	NA	NA	TFAP2A	TGM2
5621	NA	NA	NA	NA	NA	NA	NA	RELA	TGM2
5622	NA	NA	NA	NA	NA	NA	NA	ELF5	TGM2
5623	NA	NA	NA	NA	NA	NA	NA	BACH1	TGM2
5624	NA	NA	NA	NA	NA	NA	NA	CDX2	TGM2
5625	NA	NA	NA	NA	NA	NA	NA	RBPJ	TGM2
5626	NA	NA	NA	NA	NA	NA	NA	CLOCK	TGM2
5627	NA	NA	NA	NA	NA	NA	NA	NR1H3	TGM2
5628	NA	NA	NA	NA	NA	NA	NA	ESR2	TGM2
5629	NA	NA	NA	NA	NA	NA	NA	TCF21	TGM2
5630	NA	NA	NA	NA	NA	NA	NA	KDM5A	ITGB3BP
5631	NA	NA	NA	NA	NA	NA	NA	FOXP3	ITGB3BP
5632	NA	NA	NA	NA	NA	NA	NA	PHF8	ITGB3BP
5633	NA	NA	NA	NA	NA	NA	NA	AR	ITGB3BP
5634	NA	NA	NA	NA	NA	NA	NA	TP63	ITGB3BP
5635	NA	NA	NA	NA	NA	NA	NA	CREM	ITGB3BP
5636	NA	NA	NA	NA	NA	NA	NA	MYC	ITGB3BP
5637	NA	NA	NA	NA	NA	NA	NA	KLF4	ITGB3BP
5638	NA	NA	NA	NA	NA	NA	NA	NANOG	ITGB3BP
5639	NA	NA	NA	NA	NA	NA	NA	POU5F1	ITGB3BP
5640	NA	NA	NA	NA	NA	NA	NA	SOX2	ITGB3BP
5641	NA	NA	NA	NA	NA	NA	NA	EGR1	ITGB3BP
